,time,8_flow,7_flow,9_flow,OvF1_flow,OvF2_flow,P1J_flooding,P2J_flooding,PJ3_flooding,P1_depthN,P2_depthN,norfolk_airport_total_precip
31,1995-02-15 15:00:00,0.02199394127968785,0.14085546497690496,0.07894618909925978,0.0,0.0,0.010483048573583594,0.0,0.0,1.5269873016409308,1.6004031964970826,0.508
32,1995-02-15 15:15:00,0.023277833102495656,0.14085546497690496,0.18864457357803896,0.0,0.0,0.012640435263685895,0.007917582630264371,0.0,1.5688479251994605,1.644338533072473,2.032
33,1995-02-15 15:30:00,0.024794675371347774,0.14085546497690496,0.08576736051828618,0.0,0.0,0.014775908976237125,0.0,0.0,1.6134853683011705,1.6912091635191742,2.032
34,1995-02-15 15:45:00,0.026132828988992093,0.14085546497690496,0.19838261066823523,0.0,0.0,0.017067916780366198,0.004993358864710587,0.0,1.6651256699451267,1.745166915077704,2.032
35,1995-02-15 16:00:00,0.027778145254001553,0.14085546497690496,0.08759952547582564,0.0,0.0,0.019634767141336794,0.0,0.0,1.723689646923711,1.8063803089159414,2.032
36,1995-02-15 16:15:00,0.029224254890364603,0.14085546497690496,0.19194420820137864,0.0,0.0,0.022487231207656746,0.013042105588114838,0.0,1.789212182226816,1.8747124818363972,1.524
37,1995-02-15 16:30:00,0.030872307165145992,0.14085546497690496,0.16820890894531446,0.0,0.0,0.025572861169450924,0.0,0.0,1.8594442726081677,1.9480758116515644,1.524
38,1995-02-15 16:45:00,0.032747469567088475,0.19236879077567204,0.19076602194250297,0.0,0.0,0.0033423400636025543,0.0,0.0,1.9322195113820395,2.0238159317564093,1.524
39,1995-02-15 17:00:00,0.03483631251050744,0.1187100420525688,0.18396028260771244,0.0,0.0,0.018100048499413116,0.0,0.0,2.007524200295098,2.1020425122389597,1.524
40,1995-02-15 17:15:00,0.03673795100493929,0.2010256261947034,0.18895654026471945,0.0,0.0,0.016798749804938826,0.0,0.0,2.085412902319648,2.182799011341852,2.794
41,1995-02-15 17:30:00,0.03896815294048923,0.12219927448374043,0.18974893740519896,0.0,0.0,0.01852600312170985,0.0,0.0,2.1696517746538233,2.2700891532887244,2.794
42,1995-02-15 17:45:00,0.041010870028252,0.20162762073758927,0.15199604229188313,0.0,0.0,0.021905375910761644,0.0,0.0,2.2640159904598955,2.3678746999052986,2.794
43,1995-02-15 18:00:00,0.04332088539030201,0.13414197516533394,0.172957283094217,0.0,0.0,0.020017681300292932,0.015143011081705751,0.0,2.368476069627398,2.4762063466411544,2.794
44,1995-02-15 18:15:00,0.04554485671518835,0.2025549446871602,0.17919331876684702,0.0,0.0,0.023876201907768926,0.0052888908396820184,0.0,2.4830031311520564,2.5950127036543895,1.016
45,1995-02-15 18:30:00,0.04811829884274598,0.18188891228741574,0.18938043419867534,0.0,0.0,0.004553227711929578,0.0020403253890111544,0.0,2.600207141386994,2.716457292869967,1.016
46,1995-02-15 18:45:00,0.05071981286286749,0.19668723621158984,0.18520742724195102,0.0,0.0,0.011399571808944978,0.003796243098837206,0.0,2.7127596740021276,2.8328400949034482,1.016
47,1995-02-15 19:00:00,0.053356131989088035,0.19677500279772592,0.19875020391026668,0.0,0.0,0.00711680898598755,0.0031582083187992036,0.0,2.8207551059882805,2.944271141595002,1.016
48,1995-02-15 19:15:00,0.055834604064703565,0.19731826089974644,0.19733328438841063,0.0,0.0,0.010822946487275609,0.00010004027804970157,0.0,2.924113919270615,3.0507939618435835,0.127
49,1995-02-15 19:30:00,0.05877248427788844,0.19787257620094745,0.1978726194501969,0.0,0.0,0.01403502704310372,0.003881184067406414,0.0,3.020893148086368,3.1504189532902536,0.127
50,1995-02-15 19:45:00,0.06172644823114209,0.19842245597620622,0.1984224560982669,0.0,0.0,0.01694449040715585,0.007075599536458976,0.0,3.109175942153091,3.2411512265570868,0.127
51,1995-02-15 20:00:00,0.06474056024590669,0.1989684680414826,0.19896846804182416,0.0,0.0,0.019522043876440937,0.009891716350452285,0.0,3.188992723986385,3.3230247491805422,0.127
52,1995-02-15 20:15:00,0.06780863709534882,0.19951054092415774,0.1995105409241587,0.0,0.0,0.021765632382964688,0.012337212128919268,0.0,3.2603740520257043,3.396073412161075,0.127
53,1995-02-15 20:30:00,0.07092921349038514,0.20004858995455913,0.20004858995455913,0.0,0.0,0.02370164061557979,0.014443173736807043,0.0,3.3248309962194096,3.4619167040173564,0.127
54,1995-02-15 20:45:00,0.07410034079819715,0.20058253441888574,0.20058253441888574,0.0,0.0,0.025379084526398754,0.016265485587042928,0.0,3.3838701824717217,3.522169040781976,0.127
55,1995-02-15 21:00:00,0.07732008814693615,0.20111229670031028,0.20111229670031028,0.0,0.0,0.026844143828692425,0.017856455967193225,0.0,3.43751116321018,3.576851693734272,0.127
56,1995-02-15 21:15:00,0.08058649789040567,0.2016378023872499,0.2016378023872499,0.0,0.0,0.028115740944063886,0.01923769255811365,0.0,3.4857717863357416,3.6259839859242415,0.08466666
57,1995-02-15 21:30:00,0.08389759347013002,0.20215898028078083,0.20215898028078083,0.0,0.0,0.02920537478364904,0.02042225822567704,0.0,3.529421470570113,3.6703775841686825,0.08466666
58,1995-02-15 21:45:00,0.08725138217413979,0.202675762406225,0.202675762406225,0.0,0.0,0.030136125062453726,0.02143579529957326,0.0,3.5692275507017968,3.7108418379818557,0.08466666
59,1995-02-15 22:00:00,0.09064585833674005,0.20318808401900956,0.20318808401900956,0.0,0.0,0.030930135567174714,0.022302814022944997,0.0,3.6052027604286194,3.747390365856785,0.08466666
60,1995-02-15 22:15:00,0.09407900643604149,0.20369588360594387,0.20369588360594387,0.0,0.0,0.03159642960524299,0.02303337660275965,0.0,3.6373590236976017,3.7800358823806803,0.08466666
61,1995-02-15 22:30:00,0.09754880413530155,0.20419910288186768,0.20419910288186768,0.0,0.0,0.03214199410539094,0.023635189106766975,0.0,3.6662715552347684,3.809375726877816,0.08466666
62,1995-02-15 22:45:00,0.10105322525854259,0.20469768678191785,0.20469768678191785,0.0,0.0,0.032582579338939675,0.02412535285132521,0.0,3.6925141514538784,3.8360056977283303,0.08466666
63,1995-02-15 23:00:00,0.1045902426953855,0.20519158344950322,0.20519158344950322,0.0,0.0,0.03293351145703607,0.024520471705592968,0.0,3.7160953135260892,3.8599347832322084,0.08466666
64,1995-02-15 23:15:00,0.10815783123076363,0.20568074422016835,0.20568074422016835,0.0,0.0,0.03320067132670153,0.02482695310974659,0.0,3.73702301644735,3.8811713978894304,0.08466666
65,1995-02-15 23:30:00,0.11175397029520738,0.20616512360150788,0.20616512360150788,0.0,0.0,0.03338810545339923,0.02504917404033821,0.0,3.755667939512611,3.9000958390318634,0.08466666
66,1995-02-15 23:45:00,0.11537664663126301,0.2066446792492393,0.2066446792492393,0.0,0.0,0.033505505255896365,0.02519749327793745,0.0,3.772399891241428,3.917087472768162,0.08466666
67,1995-02-16 00:00:00,0.11902385687341138,0.207119371939708,0.207119371939708,0.0,0.0,0.03356237578793948,0.02528205573596767,0.0,3.7872247612943606,3.932152480049776,0.08466666
68,1995-02-16 00:15:00,0.12269361003697689,0.20758916553885962,0.20758916553885962,0.0,0.0,0.03356227549046517,0.025306678157735466,0.0,3.800148121793607,3.9452967009464253,0.762
69,1995-02-16 00:30:00,0.12638392991419692,0.20805402696796144,0.20805402696796144,0.0,0.0,0.03351893941474897,0.025286075689070993,0.0,3.81283497195882,3.9582402619375623,0.762
70,1995-02-16 00:45:00,0.13009285737411191,0.20851392616615036,0.20851392616615036,0.0,0.0,0.03347224389257326,0.025262905846672207,0.0,3.8269467199469904,3.9726994473276345,0.762
71,1995-02-16 01:00:00,0.1338184525647982,0.20896883605008948,0.20896883605008948,0.0,0.0,0.03346171368120698,0.02527942234628285,0.0,3.8424805552506256,3.9886711290274763,0.762
72,1995-02-16 01:15:00,0.13755879701512605,0.2094187324707474,0.2094187324707474,0.0,0.0,0.033500259143349025,0.02534939356660694,0.0,3.859432507211946,4.00615094148366,4.318
73,1995-02-16 01:30:00,0.1413119956357082,0.20986359416764808,0.20986359416764808,0.0,0.0,0.03366695239555169,0.02555814465296942,0.0,3.8879091612750383,4.035689265823441,4.318
74,1995-02-16 01:45:00,0.145076178616753,0.21030340272060657,0.21030340272060657,0.0,0.0,0.034198055500232305,0.026160527213331418,0.0,3.9379957718687004,4.087813465655736,4.318
75,1995-02-16 02:00:00,0.1488495032229748,0.21073814249924505,0.21073814249924505,0.0,0.0,0.03532468164046263,0.027405271714951558,0.0,4.009639041357082,4.1624659976381295,4.318
76,1995-02-16 02:15:00,0.15263015548423914,0.21116780061035154,0.21116780061035154,0.0,0.0,0.037112505606031354,0.029361782236662397,0.0,4.1027797079650385,4.259583008629511,3.556
77,1995-02-16 02:30:00,0.1564163517822913,0.2115923668433242,0.2115923668433242,0.0,0.0,0.03951540008403995,0.03197761517725203,0.0,4.213770529954006,4.375260474120424,3.556
78,1995-02-16 02:45:00,0.16020634033346906,0.21201183361382347,0.21201183361382347,0.0,0.0,0.04243079863666707,0.035138080799048586,0.0,4.338973536640908,4.505604743156696,3.556
79,1995-02-16 03:00:00,0.1639984025679793,0.21242619590582246,0.21242619590582246,0.0,0.0,0.045757542209846916,0.0387304275309804,0.0,4.478351975242127,4.650577186439056,3.556
80,1995-02-16 03:15:00,0.1677908544059839,0.2128354512121649,0.2128354512121649,0.0,0.0,0.04945058557583844,0.042704174370174805,0.0,4.631873143191221,4.810143715335306,0.508
81,1995-02-16 03:30:00,0.17158204743213762,0.21323959947385512,0.21323959947385512,0.0,0.0,0.05339855791649268,0.04693891976068552,0.0,4.786245719656465,4.970398149699226,0.508
82,1995-02-16 03:45:00,0.17537036996909797,0.21363864301816746,0.21363864301816746,0.0,0.0,0.0573088323912406,0.051120916385667015,0.0,4.928205003843105,5.117462877304653,0.508
83,1995-02-16 04:00:00,0.1791542480519173,0.21403258649576784,0.21403258649576784,0.0,0.0,0.06090429263981831,0.05495445031989435,0.0,5.057779995385775,5.25136996471211,0.508
84,1995-02-16 04:15:00,0.18293214630460042,0.21442143681694134,0.21442143681694134,0.0,0.0,0.06410653646501155,0.058357415884801436,0.0,5.175006720665055,5.372158831318299,1.27
85,1995-02-16 04:30:00,0.1867025687209511,0.21480520308713513,0.21480520308713513,0.0,0.0,0.06696447057256776,0.06138436978750369,0.0,5.284773276992969,5.485036746542926,1.27
86,1995-02-16 04:45:00,0.1904640593519486,0.2151838965419048,0.2151838965419048,0.0,0.0,0.06958877514812226,0.06415652093861673,0.0,5.391957720285883,5.595199977157151,1.27
87,1995-02-16 05:00:00,0.19421520290081762,0.21555753048135462,0.21555753048135462,0.0,0.0,0.07208509430081031,0.06678915527665263,0.0,5.496572060672343,5.7026615766474915,1.27
88,1995-02-16 05:15:00,0.1987804588658628,0.21592612020431728,0.21592612020431728,0.0,0.0,0.07449013476519434,0.06963909114290803,0.0,5.598595292272106,5.794944348528801,0.508
89,1995-02-16 05:30:00,0.2880696318019507,0.2240536466406304,0.2240536466406304,0.0,0.0,0.07291138276726376,0.06744375664557127,0.0,5.696044481476379,5.840896699890189,0.508
90,1995-02-16 05:45:00,0.3208959137504156,0.22621576533363466,0.22621576533363466,0.0,6.659156842196498,0.07029291401843199,0.06277740979598324,0.0,5.786909615544759,5.816961499045898,0.508
91,1995-02-16 06:00:00,0.46573011766826516,0.23631821049379334,0.23631821049379334,0.0,0.0,0.06612532942222296,0.054124523785885774,0.0,5.829373869706095,5.605502994418175,0.508
92,1995-02-16 06:15:00,0.4947485506922938,0.23783676332697826,0.23783676332697826,5.058203488966961,0.0,0.06112513671552499,0.04605101446578765,0.0,5.8125335573695525,5.686105131129896,0.08466666
93,1995-02-16 06:30:00,0.5539735024667606,0.2417660623440677,0.2417660623440677,0.0,0.0,0.056652276661629024,0.04479320484506874,0.0,5.657403498391419,5.759899291118296,0.08466666
94,1995-02-16 06:45:00,0.5557934864699962,0.2419975522143218,0.2419975522143218,0.0,0.6312771179434831,0.0530955241045691,0.044762501351852474,0.0,5.722582512158907,5.785030250811352,0.08466666
95,1995-02-16 07:00:00,0.5676334825424777,0.24257379195589493,0.24257379195589493,0.0,0.6774534649510351,0.0538317256860686,0.04542233191103615,0.0,5.7811033035623245,5.795649228557001,0.08466666
96,1995-02-16 07:15:00,0.6014872681006704,0.24388981612367341,0.24388981612367341,2.7534083162841423,0.5556582919147941,0.054379994431553336,0.0445274558197978,0.0,5.792904035895904,5.797925575872842,0.08466666
97,1995-02-16 07:30:00,0.6658822258697998,0.24755045441865087,0.24755045441865087,0.0,0.8060923767938852,0.05192059750872436,0.0420526978922594,0.0,5.715400818894818,5.798919175526888,0.08466666
98,1995-02-16 07:45:00,0.6748820453726144,0.24763423861429956,0.24763423861429956,0.0,0.10880969884426316,0.0491560944485872,0.04016538323139118,0.0,5.757541925844098,5.799962047711667,0.08466666
99,1995-02-16 08:00:00,0.6898700807681951,0.248401822983367,0.248401822983367,0.0,0.3080920802163601,0.04901872226628817,0.03972835854939291,0.0,5.795329994804806,5.801362345178123,0.08466666
100,1995-02-16 08:15:00,0.708024169857196,0.249511725843073,0.249511725843073,0.0,0.26468413254101936,0.04893373474806234,0.038802816142956296,0.0,5.813705314549656,5.8023146511468,0.08466666
101,1995-02-16 08:30:00,0.7455460138967922,0.25121444887082806,0.25121444887082806,1.9948243217511001,0.3637885912896488,0.04790936708179579,0.037396223962627456,0.0,5.806069179150594,5.802619088242014,0.08466666
102,1995-02-16 08:45:00,0.7714121969316597,0.2529062137990532,0.2529062137990532,0.0,0.279555248681545,0.04556548704505065,0.0357016314304112,0.0,5.744557612089708,5.802466974000344,0.08466666
103,1995-02-16 09:00:00,0.7707499317587303,0.2523848922760268,0.2523848922760268,0.0,0.2821923384700038,0.044341011166059624,0.035112458089226195,0.0,5.768383482095509,5.802359665180716,0.08466666
104,1995-02-16 09:15:00,0.7712172990938659,0.252397147059136,0.252397147059136,0.0,0.2395072673464354,0.04493428696313208,0.03536349997899811,0.0,5.789184664323225,5.8020614947319915,0.508
105,1995-02-16 09:30:00,0.7710721723659023,0.2528063428593796,0.2528063428593796,0.16759777753202088,0.21109173478206686,0.04528872111488864,0.035147821269568856,0.0,5.796421489076206,5.802028190961328,0.508
106,1995-02-16 09:45:00,0.7749470496086778,0.2528828270635777,0.2528828270635777,0.3660203280995443,0.22225237081326327,0.045350349295269814,0.03490364719779443,0.0,5.799819220181672,5.802061391507873,0.508
107,1995-02-16 10:00:00,0.7799414337293409,0.2528225092906634,0.2528225092906634,0.1256789726970224,0.21688118841193021,0.04534927440803124,0.03489586356564143,0.0,5.800713433591539,5.802038033679336,0.508
108,1995-02-16 10:15:00,0.7823135667573908,0.25290559308627597,0.25290559308627597,0.1390456536818629,0.21512955229349795,0.04532317670996526,0.03488408713855794,0.0,5.801670279037701,5.802035651570319,0.508
109,1995-02-16 10:30:00,0.785642605196917,0.2530805685213356,0.2530805685213356,0.22645167872593636,0.2140103400242258,0.04520647989268099,0.03475484092879323,0.0,5.8019641924519405,5.802027046726814,0.508
110,1995-02-16 10:45:00,0.7908031712588148,0.25333253916252324,0.25333253916252324,0.21036702339110494,0.21215877510742992,0.04499914225311149,0.03454114244795906,0.0,5.801695459073556,5.802015377188669,0.508
111,1995-02-16 11:00:00,0.7947054899409599,0.2535019839803948,0.2535019839803948,0.18900476943011005,0.2103291757863329,0.044786048086286494,0.03433015471675829,0.0,5.801672996797726,5.802005579585484,0.508
112,1995-02-16 11:15:00,0.7982018236808454,0.25365662769176295,0.25365662769176295,0.1949155959953588,0.20867705033560738,0.04462304527075371,0.03416784480394558,0.0,5.801732329341389,5.801996265350511,3.302
113,1995-02-16 11:30:00,0.801771228140153,0.25381970770725204,0.25381970770725204,0.2906864918963539,0.29597577925718277,0.04447020341964888,0.034014712531627876,0.0,5.802336436017915,5.802662791243313,3.302
114,1995-02-16 11:45:00,0.8124206248120923,0.2543442135426223,0.2543442135426223,0.524160119373559,0.5350246139511436,0.04414353907065265,0.03369032970793966,0.0,5.803261187976008,5.803755177637818,3.302
115,1995-02-16 12:00:00,0.8387130935616729,0.2556102888499966,0.2556102888499966,0.6859530212412429,0.7209019908569263,0.04326727552601589,0.03281837584561038,0.0,5.803710430009517,5.804317885340966,3.302
116,1995-02-16 12:15:00,0.8746084926475989,0.2572362580077089,0.2572362580077089,0.870618204070494,0.8996216415398461,0.041835898893184,0.031390092328719074,0.0,5.804251218504212,5.804894322571822,0.762
117,1995-02-16 12:30:00,0.9225757234695704,0.2593325289143866,0.2593325289143866,0.8548224065262077,0.9097989083813202,0.03998153656013088,0.02953756498971416,0.0,5.804142547482961,5.804825126690152,0.762
118,1995-02-16 12:45:00,0.9678944782598334,0.26119394209855235,0.26119394209855235,0.8065243750549732,0.8427450802808082,0.03800048546114712,0.02755642926961839,0.0,5.803991799118261,5.804567390890355,0.762
119,1995-02-16 13:00:00,1.0086204245287436,0.2628012342211909,0.2628012342211909,0.7826749527515687,0.8200625659716423,0.03626338749475021,0.02581818869326437,0.0,5.803933951204171,5.804539949022778,0.762
120,1995-02-16 13:15:00,1.0478210248392887,0.26432710360841943,0.26432710360841943,0.7443081198325014,0.7817055121855335,0.03469438595398567,0.024248920456804646,0.0,5.803803773245894,5.804382791751074,1.016
121,1995-02-16 13:30:00,1.0832118943848703,0.26566865124582173,0.26566865124582173,0.7351075090430854,0.7661922561806437,0.03325880982482117,0.02281279447683398,0.0,5.803795821981471,5.804358739147269,1.016
122,1995-02-16 13:45:00,1.1176067504919645,0.26695844911362393,0.26695844911362393,0.7319781816165899,0.7656128161964751,0.03194266026539677,0.021496407940263643,0.0,5.803785761245139,5.804362718648159,1.016
123,1995-02-16 14:00:00,1.1511723029241892,0.2681988640574147,0.2681988640574147,0.723858733416448,0.7563624089382951,0.030677103991519294,0.020230852418800186,0.0,5.803757400152382,5.804321215838475,1.016
124,1995-02-16 14:15:00,1.1832722456750544,0.26936229984337223,0.26936229984337223,0.718574777414486,0.7498285677626646,0.02947464196972736,0.019028205518609696,0.0,5.8037432677919645,5.804303962928794,0.508
125,1995-02-16 14:30:00,1.2143011743230192,0.27047069239366944,0.27047069239366944,0.6878048142169748,0.7205429718543085,0.028337258512781936,0.017890628114121367,0.0,5.803627220494813,5.804176887592795,0.508
126,1995-02-16 14:45:00,1.2418847481738948,0.2714316169625097,0.2714316169625097,0.6467137345016258,0.6765517247838121,0.02729963660881737,0.016852519880779536,0.0,5.803488727323917,5.804009557134875,0.508
127,1995-02-16 15:00:00,1.2654188385166802,0.27223475590490903,0.27223475590490903,0.611960468131283,0.6394999540489479,0.02641443223083096,0.01596661931013922,0.0,5.803378760246481,5.8038842449769374,0.508
128,1995-02-16 15:15:00,1.285662008612122,0.2729193121054895,0.2729193121054895,0.5748848389470745,0.6016953589834775,0.02566750487781764,0.01521911209343236,0.0,5.803247416167797,5.803736577893188,2.794
129,1995-02-16 15:30:00,1.302278969705988,0.27347281606317675,0.27347281606317675,0.6637601522387029,0.6810862389886054,0.025050548795969668,0.014601987754068615,0.0,5.803633754000193,5.804155117669229,2.794
130,1995-02-16 15:45:00,1.327005991294134,0.2743486136018753,0.2743486136018753,0.8333240234324116,0.861167443197826,0.024346207906289316,0.013899169075054512,0.0,5.804146340263653,5.804782043124149,2.794
131,1995-02-16 16:00:00,1.3653096930708193,0.27569765715822014,0.27569765715822014,0.9376042619524074,0.9769198164607908,0.02324441517578364,0.012799882041179008,0.0,5.804416609092518,5.805095162056171,2.794
132,1995-02-16 16:15:00,1.410633895921609,0.2772275400384418,0.2772275400384418,1.0926584420069676,1.1265936674655637,0.021814307939106478,0.011371437785451388,0.0,5.8048279947219035,5.805548417975865,1.016
133,1995-02-16 16:30:00,1.4681242735011344,0.27913078573134786,0.27913078573134786,1.0468767007624162,1.1067295078654087,0.020101644624320403,0.009660148890717295,0.0,5.804683536556947,5.8054239981641915,1.016
134,1995-02-16 16:45:00,1.519406997260496,0.28041669261382196,0.28041669261382196,1.0262640642073901,1.0597010683700867,0.018504917475106894,0.008063045749225263,0.0,5.80463507069168,5.805279602840941,1.016
135,1995-02-16 17:00:00,1.5669770562269303,0.281375787826041,0.281375787826041,0.985547054996274,1.0338418747723301,0.017380276528709996,0.006937650224410205,0.0,5.80451643649993,5.805213132552015,1.016
136,1995-02-16 17:15:00,1.61033766165581,0.28148439300623207,0.28148439300623207,0.9606379874775828,0.995299595912549,0.016844108337077248,0.0064011969909888436,0.0,5.804452188877372,5.805084405135888,0.762
137,1995-02-16 17:30:00,1.6495498741232804,0.2813473679168943,0.2813473679168943,0.9177843860959911,0.9581890924278469,0.016855882771528375,0.006412302343775791,0.0,5.804323291482002,5.804970926403664,0.762
138,1995-02-16 17:45:00,1.6838244697042322,0.28122743295861286,0.28122743295861286,0.8821005509437725,0.9159738073417171,0.01698150083234425,0.00653747638865661,0.0,5.80422373041736,5.8048318881574765,0.762
139,1995-02-16 18:00:00,1.7134376382212473,0.2811249569262738,0.2811249569262738,0.8417090624458954,0.8761947580924027,0.017089888196511294,0.00664520783147153,0.0,5.804101829044074,5.804705392994197,0.762
140,1995-02-16 18:15:00,1.7383333535022174,0.281039792365074,0.281039792365074,0.8042894879313526,0.835608635394786,0.017180773353986475,0.0067355619734759085,0.0,5.8039913470180995,5.804569550020305,0.635
141,1995-02-16 18:30:00,1.758752516896993,0.2809706756887585,0.2809706756887585,0.7685542430750548,0.7986765075927812,0.017255107114965605,0.00680929906673848,0.0,5.803882613982644,5.804448572593057,0.635
142,1995-02-16 18:45:00,1.7750936608218026,0.28091588084083735,0.28091588084083735,0.7350322177379441,0.7638321954818261,0.017314356147443807,0.006868046705299007,0.0,5.803779507751946,5.804329938288074,0.635
143,1995-02-16 19:00:00,1.7876601195427329,0.2808742148986739,0.2808742148986739,0.7002415317435073,0.727869295738238,0.017359864347418787,0.0069130488484006915,0.0,5.803667950280904,5.804202675188388,0.635
144,1995-02-16 19:15:00,1.7964266741574717,0.28084580387203545,0.28084580387203545,0.6660503815936326,0.6922218380891837,0.017392100816456164,0.006944759789480619,0.0,5.803557945116098,5.8040761713641675,0.635
145,1995-02-16 19:30:00,1.80163389927268,0.28082963591812315,0.28082963591812315,0.6396651550486488,0.6643198549270626,0.017411891231038437,0.006964048925822931,0.0,5.803477258352036,5.803983560229941,0.635
